Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-01-02 00:00:00-05:00,32.103391094041925,34.17361141131414,32.0883891657921,33.94108581542969,7010200,0.0,0.0
2009-01-05 00:00:00-05:00,34.1286202445174,35.1112255058107,33.603563976182606,34.63117218017578,6917400,0.0,0.0
2009-01-06 00:00:00-05:00,35.14121235009079,35.25372538414478,34.128606488906115,34.73617172241211,7180300,0.0,0.0
2009-01-07 00:00:00-05:00,33.828593651679896,34.211135904711874,33.131019295047,33.57356643676758,6586200,0.0,0.0
2009-01-08 00:00:00-05:00,33.378541753432074,33.67857473394861,32.91349320882536,33.596065521240234,5477000,0.0,0.0
2009-01-09 00:00:00-05:00,33.603556768040406,33.866086276557056,32.95098848693339,33.34103012084961,5645100,0.0,0.0
2009-01-12 00:00:00-05:00,33.21351621157213,33.34103120243414,32.395929519236425,32.808475494384766,4989200,0.0,0.0
2009-01-13 00:00:00-05:00,32.5384480091201,32.718465478467394,31.353321080391765,31.848373413085938,6359400,0.0,0.0
2009-01-14 00:00:00-05:00,31.413334617823217,31.488341433695275,30.655752615413018,30.90328025817871,7354900,0.0,0.0
2009-01-15 00:00:00-05:00,30.80576818394695,31.203309446525825,29.635643006704782,30.72325897216797,8464900,0.0,0.0
2009-01-16 00:00:00-05:00,31.0907944120411,32.290920412109976,30.78326194569057,31.848373413085938,9310800,0.0,0.0
2009-01-20 00:00:00-05:00,31.563344265566744,32.05839658240662,30.153194114652003,30.27320671081543,9636800,0.0,0.0
2009-01-21 00:00:00-05:00,30.565724268594753,31.80335596633157,30.003164926227978,31.70584487915039,6933100,0.0,0.0
2009-01-22 00:00:00-05:00,31.300822965109987,32.06590453958922,30.880777337554697,31.6983642578125,6590800,0.0,0.0
2009-01-23 00:00:00-05:00,30.68576103351819,32.133415112719746,30.68576103351819,31.488346099853516,5755600,0.0,0.0
2009-01-26 00:00:00-05:00,31.84837828151818,32.83098356144005,31.54834816630056,32.260921478271484,4659200,0.0,0.0
