Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-01-02 00:00:00-05:00,9.351462215047064,9.707951181285647,9.211413520361047,9.676121711730957,52208200,0.0,0.0
2009-01-05 00:00:00-05:00,9.593362268237776,9.733411525268702,9.427850172215528,9.491508483886719,57320400,0.0,0.0
2009-01-06 00:00:00-05:00,9.606099500279308,9.873466132632366,9.599733483533576,9.784343719482422,61631400,0.0,0.0
2009-01-07 00:00:00-05:00,9.415117842005849,9.586996552877867,9.128653930982242,9.192312240600586,131389200,0.0,0.0
2009-01-08 00:00:00-05:00,9.198682552861689,9.275072924363974,9.071365267024545,9.262341499328613,63101600,0.0,0.0
2009-01-09 00:00:00-05:00,9.2878033214309,9.294169336376232,8.924948968899317,9.007704734802246,45551100,0.0,0.0
2009-01-12 00:00:00-05:00,9.01406907350608,9.103191444877893,8.670312222638357,8.778532028198242,54082500,0.0,0.0
2009-01-13 00:00:00-05:00,8.651214865427463,9.026801181348207,8.562092493262654,8.702141761779785,65565100,0.0,0.0
2009-01-14 00:00:00-05:00,8.568461251808541,8.676681092997315,8.256533759956984,8.326558113098145,69549600,0.0,0.0
2009-01-15 00:00:00-05:00,8.281996191793857,8.562094176806621,8.091019989373212,8.460240364074707,73153900,0.0,0.0
2009-01-16 00:00:00-05:00,8.835824561792494,8.886751455524148,8.447506845314514,8.746702194213867,83985300,0.0,0.0
2009-01-20 00:00:00-05:00,8.63211954137783,8.74670478263515,8.154679316031853,8.186508178710938,71563900,0.0,0.0
2009-01-21 00:00:00-05:00,8.281997235342404,8.441143989562988,7.957337711029207,8.441143989562988,56622000,0.0,0.0
2009-01-22 00:00:00-05:00,8.16741299894696,8.320193767616564,7.989168768832419,8.161046981811523,72704000,0.0,0.0
2009-01-23 00:00:00-05:00,8.18014117802241,8.52389804906923,8.008262438950739,8.352019309997559,63162200,0.0,0.0
2009-01-26 00:00:00-05:00,8.326555234926937,8.644848632614043,8.294725773738932,8.517531394958496,49562500,0.0,0.0
