Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-01-02 00:00:00-05:00,9.673144399980071,9.900365562362172,9.575763591072281,9.884135246276855,30274042,0.0,0.0
2009-01-05 00:00:00-05:00,9.954462458207244,9.997742559531044,9.673140711998842,9.82462215423584,44439170,0.0,0.0
2009-01-06 00:00:00-05:00,9.911186558146197,9.976106737650978,9.581173742356286,9.629864692687988,53984404,0.0,0.0
2009-01-07 00:00:00-05:00,9.564942192511994,9.640681839756011,9.413460722816179,9.462150573730469,41386786,0.0,0.0
2009-01-08 00:00:00-05:00,9.413458741002735,9.57034991941345,9.37558838155162,9.548709869384766,35061626,0.0,0.0
2009-01-09 00:00:00-05:00,9.586581902933489,9.640682587392352,9.386411654404043,9.435101509094238,38032325,0.0,0.0
2009-01-12 00:00:00-05:00,9.559532577502564,9.570353149971318,9.316081116797898,9.39182186126709,35689072,0.0,0.0
2009-01-13 00:00:00-05:00,9.413461029499407,9.527072135472629,9.348540863630676,9.516251564025879,45702705,0.0,0.0
2009-01-14 00:00:00-05:00,9.353948499880264,9.43509896084934,9.197057318645737,9.326897621154785,48032466,0.0,0.0
2009-01-15 00:00:00-05:00,9.31607773767939,9.408047676086426,8.93737524030005,9.408047676086426,85104598,0.0,0.0
2009-01-16 00:00:00-05:00,9.613631398677816,9.613631398677816,9.289029514075287,9.467560768127441,61930300,0.0,0.0
2009-01-20 00:00:00-05:00,9.326901537513475,9.646094862318861,9.261981358999018,9.305262565612793,55635179,0.0,0.0
2009-01-21 00:00:00-05:00,9.36477122484725,9.478382344595502,9.142960903136185,9.456742286682129,46144647,0.0,0.0
2009-01-22 00:00:00-05:00,9.343130393040534,9.381000763153141,9.207880314185754,9.310670852661133,49245410,0.0,0.0
2009-01-23 00:00:00-05:00,9.067216607678139,9.478379203166266,8.953606069385975,9.440508842468262,114382188,0.0,0.0
2009-01-26 00:00:00-05:00,8.910327668670044,8.942787750977674,8.271943330943582,8.466704368591309,221773299,0.0,0.0
2009-01-27 00:00:00-05:00,8.445066142402483,8.666877010486505,8.412605511354155,8.558676719665527,117648956,0.0,0.0
2009-01-28 00:00:00-05:00,8.62900661110136,8.6560574994291,8.120463614351076,8.353095054626465,114698915,0.0,0.0
2009-01-29 00:00:00-05:00,8.271942187337176,8.374732705668059,8.125871021444441,8.179971694946289,71315537,0.0,0.0
2009-01-30 00:00:00-05:00,8.163743227396964,8.179973541872476,7.8445515743952114,7.887831687927246,72435307,0.0,0.0
2009-02-02 00:00:00-05:00,7.914883363282193,8.201615542909511,7.855372921167129,8.05554485321045,72927314,0.0,0.0
2009-02-03 00:00:00-05:00,7.790451408207318,8.320634465737553,7.790451408207318,8.223254203796387,66814746,0.0,0.0
2009-02-04 00:00:00-05:00,8.311676401694832,8.383518788278984,8.029830714417939,8.051936149597168,69193308,0.303605,0.0
2009-02-05 00:00:00-05:00,8.035357138928175,8.156937593107466,7.9193033215282655,8.013252258300781,81293544,0.0,0.0
2009-02-06 00:00:00-05:00,8.035357649847251,8.300624011196598,7.985620137657154,8.201148986816406,67264910,0.0,0.0
2009-02-09 00:00:00-05:00,8.35588640621806,8.35588640621806,8.074040748145956,8.129304885864258,50392478,0.0,0.0
2009-02-10 00:00:00-05:00,7.593248311231921,8.129307747197851,7.593248311231921,7.775619029998779,80091352,0.0,0.0
2009-02-11 00:00:00-05:00,7.836403682116698,7.957984074605997,7.803244989258578,7.9469313621521,53155539,0.0,0.0
2009-02-12 00:00:00-05:00,7.9027226606943834,8.112725380162065,7.792195498339414,8.096146583557129,68720484,0.0,0.0
2009-02-13 00:00:00-05:00,8.02430398438155,8.256412162052483,8.013251822417395,8.057462692260742,61196821,0.0,0.0
2009-02-17 00:00:00-05:00,7.891670828032678,7.9690404058402935,7.764564299344947,7.875092029571533,66818435,0.0,0.0
2009-02-18 00:00:00-05:00,7.797724485450161,7.95798919693773,7.770091853284433,7.8253560066223145,51011597,0.0,0.0
2009-02-19 00:00:00-05:00,7.902724361548812,7.974567865786905,7.725880308223192,7.753512382507324,43578052,0.0,0.0
2009-02-20 00:00:00-05:00,7.642984573583715,7.753512314250492,7.515878032889799,7.5766682624816895,66027198,0.0,0.0
2009-02-23 00:00:00-05:00,7.571140348614389,7.598772417995163,7.322453390677341,7.333506107330322,71992416,0.0,0.0
2009-02-24 00:00:00-05:00,7.388768379734937,7.549033576015073,7.25613580342984,7.510348796844482,69105615,0.0,0.0
2009-02-25 00:00:00-05:00,7.421928935980227,7.421928935980227,7.129031068201526,7.228506088256836,78750348,0.0,0.0
2009-02-26 00:00:00-05:00,7.3003458306922475,7.388767538157787,7.00744809146793,7.018500804901123,78125326,0.0,0.0
2009-02-27 00:00:00-05:00,6.891395476652833,6.952185693363239,6.786394395242719,6.802973747253418,105667505,0.0,0.0
2009-03-02 00:00:00-05:00,6.675865073408603,6.725602561989348,6.421651551493948,6.4437575340271,111705239,0.0,0.0
2009-03-03 00:00:00-05:00,6.54323319461143,6.753235902215415,6.454811469722668,6.559812545776367,88289364,0.0,0.0
2009-03-04 00:00:00-05:00,6.692447772574845,7.018504373374751,6.59297274560276,6.9079766273498535,95399016,0.0,0.0
2009-03-05 00:00:00-05:00,6.836132254281182,7.046134428114422,6.769815398257191,7.001923561096191,107247662,0.0,0.0
2009-03-06 00:00:00-05:00,6.996394230887341,7.046131714878889,6.8306029879131325,7.035079002380371,88505012,0.0,0.0
2009-03-09 00:00:00-04:00,6.841656375360643,7.140080729023874,6.841656375360643,6.9798150062561035,74272745,0.0,0.0
2009-03-10 00:00:00-04:00,7.018503331308693,7.256137588906794,6.9577131077956125,7.234032154083252,101103896,0.0,0.0
2009-03-11 00:00:00-04:00,7.239556650837635,7.289293590558532,7.0350805902195255,7.068238735198975,84053549,0.0,0.0
2009-03-12 00:00:00-04:00,7.322454254279018,7.814302147582908,7.151136292707801,7.74798583984375,118365254,0.0,0.0
2009-03-13 00:00:00-04:00,7.714828082567459,8.13483249749988,7.648511215922469,8.035357475280762,87641997,0.0,0.0
2009-03-16 00:00:00-04:00,8.085094861782622,8.28404434765791,7.808775791930058,7.819828510284424,89566707,0.0,0.0
2009-03-17 00:00:00-04:00,7.797720083498182,7.897194503457069,7.6706130469726705,7.880615711212158,56915473,0.0,0.0
2009-03-18 00:00:00-04:00,7.85298603912887,8.057462701120897,7.5821941832922635,7.875092029571533,58578896,0.0,0.0
2009-03-19 00:00:00-04:00,7.880620501297494,7.880620501297494,7.410877955063237,7.571142673492432,71277909,0.0,0.0
2009-03-20 00:00:00-04:00,7.571141109271052,7.709300914558909,7.460613376140105,7.532456874847412,75425083,0.0,0.0
2009-03-23 00:00:00-04:00,7.709301049247555,7.7811439937133295,7.554561886862776,7.74798583984375,69563262,0.0,0.0
2009-03-24 00:00:00-04:00,7.687194730391123,7.825354532207653,7.648510496939442,7.692721366882324,45003692,0.0,0.0
2009-03-25 00:00:00-04:00,7.725876613616497,8.068511837801168,7.676139125888817,7.880615711212158,72677727,0.0,0.0
2009-03-26 00:00:00-04:00,7.891667244386184,8.079564467095295,7.847456394570596,7.9469313621521,58361139,0.0,0.0
2009-03-27 00:00:00-04:00,7.858512505256597,7.935881525890322,7.709300544857507,7.759037494659424,48985704,0.0,0.0
